courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
223242,"Veterinary Nursing Course - Level 2, 3 & 4 - Only £79 Special Offer - Enrol Today!",Summary,https://www.reed.co.uk/courses/veterinary-nursing-course-level-2-3-4-only-79-special-offer-enrol-today/223242#/courses/discount?pageno=5&sortby=MostPopular,Animal Training College,102,102 students purchased this course,79.0,749.97,yes,The CPD Certification Service,no,no,missing,21 CPD points / hours,missing
266305,Office Management and Administration,Level 7 Diploma in Office Management and Administration Endorsed TQUK with MCQ's based assessment and Microsoft Office,https://www.reed.co.uk/courses/office-management-and-administration/266305#/courses/discount?pageno=5&sortby=MostPopular,Inspire London College Ltd,40,40 students purchased this course,22.0,995.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 7 Diploma in Office Management and Administration,7.0
266666,Certificate in Child & Adolescent Counselling - Level 3,Recognised Accredited Qualification| Endorsed Certificate | Certified Unit Summery,https://www.reed.co.uk/courses/certificate-in-child-adolescent-counselling-level-3/266666#/courses/discount?pageno=5&sortby=MostPopular,Study365,28,28 students purchased this course,12.0,79.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate in Child & Adolescent Counselling,3.0
267837,Practice Nurse Level 3 - CPD Accredited,CPD Accredited Practice Nurse Level 3 Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/practice-nurse-level-3-cpd-accredited/267837#/courses/discount?pageno=5&sortby=MostPopular,One Education,18,18 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
229242,Accounting Management,Accounting Management Level 5 | Endorsed by ABC Awards | 130 CPD Credits/Points | CPD Accredited Certificate.,https://www.reed.co.uk/courses/accounting-management/229242#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,22,22 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Account Management (Certificate of achievement),5.0
230296,Advanced Diploma in Office Administration - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/advanced-diploma-in-office-administration-cpd-certified/230296#/courses/discount?pageno=5&sortby=MostPopular,Janets,253,253 students purchased this course,10.0,399.0,yes,CPD Accreditation Group,no,no,missing,40 CPD points / hours,missing
269773,CompTIA Security+,NEW SYO - 501,https://www.reed.co.uk/courses/comptia-security/269773#/courses/discount?pageno=5&sortby=MostPopular,e-courses4you,15,15 students purchased this course,10.0,599.99,no,CompTIA,yes,no,CompTIA,CompTIA Security+,missing
233566,Advanced Diploma in Dog Grooming – Level 3 ,Accredited by ABC Awards | Endorsed Certificate | Certified Unit Summery| 24/7 Access ,https://www.reed.co.uk/courses/advanced-diploma-in-dog-grooming--level-3/233566#/courses/discount?pageno=5&sortby=MostPopular,Global Edulink,53,53 students purchased this course,29.0,429.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Diploma in Dog Grooming,3.0
233906,Pet Sitting and Dog Walking Course Level 3 - CPD Accredited,Gain Pet Sitting & Dog Walking skills with this CPD Accredited Course | Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/pet-sitting-and-dog-walking-course-level-3-cpd-accredited/233906#/courses/discount?pageno=5&sortby=MostPopular,One Education,301,301 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,15 CPD points / hours,missing
236574,Business Administration Diploma Level 5,"Diploma in Business Administration Endorsed by ABC Awards, Tutor Support and Assessments included in the Course Price",https://www.reed.co.uk/courses/business-administration-diploma-level-5/236574#/courses/discount?pageno=5&sortby=MostPopular,Oxford Home Study College,207,207 students purchased this course,10.0,740.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Business Administration (Certificate of Achievement),5.0
239437,"Makeup Artist, Nail Technician and Hairdressing Course for Beauty Salon",CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/makeup-artist-nail-technician-and-hairdressing-course-for-beauty-salon/239437#/courses/discount?pageno=5&sortby=MostPopular,Janets,66,66 students purchased this course,19.0,309.0,no,missing,no,no,missing,missing,missing
73819,Property Law - Level 3 CPD Accredited Course,Summary,https://www.reed.co.uk/courses/property-law-level-3-cpd-accredited-course/73819#/courses/discount?pageno=5&sortby=MostPopular,Oplex Careers,476,476 students purchased this course,24.0,349.0,yes,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
78736,Special Educational Needs (SEN Teacher) - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access | Special Offer,https://www.reed.co.uk/courses/special-educational-needs-sen-teacher-cpd-certified/78736#/courses/discount?pageno=5&sortby=MostPopular,International Open Academy,343,343 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
81309,Food Safety Level 2 in Simplified Chinese,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",https://www.reed.co.uk/courses/food-safety-level-2-in-simplified-chinese/81309#/courses/discount?pageno=5&sortby=MostPopular,The Training Terminal,106,106 students purchased this course,12.0,30.0,no,missing,no,no,missing,missing,missing
244241,Leadership and Management,Diploma in Leadership and Management Level 4 Endorsed by ABC Awards Assignment Based Course ,https://www.reed.co.uk/courses/leadership-and-management/244241#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,100,100 students purchased this course,10.0,560.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Leadership & Management (Certificate of Achievement),4.0
244468,Microsoft Office - Advanced Microsoft Office 2016 Training,Exam and Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days ,https://www.reed.co.uk/courses/microsoft-office-advanced-microsoft-office-2016-training/244468#/courses/discount?pageno=5&sortby=MostPopular,Global Edulink,71,71 students purchased this course,16.0,399.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
97871,Social Media Marketing ,Social Media Marketing level 3 endorsed by ABC Awards with full tutor support and study materials ,https://www.reed.co.uk/courses/social-media-marketing/97871#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,122,122 students purchased this course,10.0,395.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Social Media (Certificate of Achievement),3.0
98229,HR Management Course,HR Management Level 1 | Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/hr-management-course/98229#/courses/discount?pageno=5&sortby=MostPopular,Oxford Home Study College,359,359 students purchased this course,10.0,140.0,no,ABC Awards,yes,no,ABC Awards,Level 1 Certificate HR Management (Certificate of Achievement),1.0
98632,MSP® Foundation / Practitioner With Exam,Free Scrum Or Agile Training,https://www.reed.co.uk/courses/msp-foundation-practitioner-with-exam/98632#/courses/discount?pageno=5&sortby=MostPopular,The Knowledge Academy,176,176 students enquired about this course,390.0,695.0,no,PEOPLECERT),yes,no,missing,Managing Successful Programmes (MSP) Foundation,missing
125655,Nannying and Childcare Course ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/nannying-and-childcare-course/125655#/courses/discount?pageno=5&sortby=MostPopular,1 Training,190,190 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
127401,Executive Secretary and PA ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/executive-secretary-and-pa/127401#/courses/discount?pageno=5&sortby=MostPopular,1 Training,200,200 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
246659,Food Hygiene Level 3 Award in Catering- Fully GUARANTEED,Local Authority Approved. Fully Accredited and Includes Certificate,https://www.reed.co.uk/courses/food-hygiene-level-3-award-in-catering-fully-guaranteed/246659#/courses/discount?pageno=5&sortby=MostPopular,Intellelearn,111,111 students purchased this course,57.0,160.0,yes,International Institute of Risk and Safety Management,yes,no,International Institute of Risk and Safety Management,Level 3 Award in Supervising Food Safety in Catering (QCF),3.0
247113,Facilities Management,Facilities Management Level 5 Diploma | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/facilities-management/247113#/courses/discount?pageno=5&sortby=MostPopular,Staff Training Solutions,126,126 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Facilities Management (Certificate of Achievement),5.0
247195,Office Management,Office Management Level 5 endorsed by ABC Awards | CPD Accredited Certificate | 110 CPD Points,https://www.reed.co.uk/courses/office-management/247195#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,169,169 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Office Management (Certificate of achievement),5.0
189695,Criminal Psychology Diploma,Summary,https://www.reed.co.uk/courses/criminal-psychology-diploma/189695#/courses/discount?pageno=5&sortby=MostPopular,Elearn College,246,246 students purchased this course,19.0,199.0,no,missing,no,no,missing,missing,missing
190161,Learning Maths GCSE Course,Summary,https://www.reed.co.uk/courses/learning-maths-gcse-course/190161#/courses/discount?pageno=5&sortby=MostPopular,Oplex Careers,410,410 students purchased this course,24.0,299.99,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
250085,"Safeguarding Children Level 1, 2 and 3 - CPD Accredited",Children's wellbeing & protect them from harm or abuse | Exam Included | Tutor Support | Instant Result | No Hidden Fees,https://www.reed.co.uk/courses/safeguarding-children-level-1-2-and-3-cpd-accredited/250085#/courses/discount?pageno=5&sortby=MostPopular,One Education,111,111 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no,missing,15 CPD points / hours,missing
250637,Facilities Management Diploma - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/facilities-management-diploma-cpd-certified/250637#/courses/discount?pageno=5&sortby=MostPopular,Janets,85,85 students purchased this course,10.0,369.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
192930,Documentation and Record Keeping - Level 2 - Online Course - CPD Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/documentation-and-record-keeping-level-2-online-course-cpd-accredited/192930#/courses/discount?pageno=5&sortby=MostPopular,Mandatory Training Group,220,220 students purchased this course,15.75,19.99,yes,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
192972,Information Governance - Level 1 - Online Course - CPD Accredited ,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/information-governance-level-1-online-course-cpd-accredited/192972#/courses/discount?pageno=5&sortby=MostPopular,Mandatory Training Group,200,200 students purchased this course,12.75,14.99,yes,The CPD Certification Service,no,no,missing,1 CPD points / hours,missing
194779,Anatomy and Physiology Diploma,Summary,https://www.reed.co.uk/courses/anatomy-and-physiology-diploma/194779#/courses/discount?pageno=5&sortby=MostPopular,Elearn College,170,170 students purchased this course,19.0,199.0,no,missing,no,no,missing,missing,missing
197984,Beauty Therapy,Beauty Therapy Diploma Level 4 endorsed by ABC Awards with full tutor support | 80 CPD Points,https://www.reed.co.uk/courses/beauty-therapy/197984#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,105,105 students purchased this course,15.0,560.0,yes,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Beauty Therapy (Certificate of achievement),4.0
201474,Digestion and Detoxification,Digestion and Detoxification - Special Offer,https://www.reed.co.uk/courses/digestion-and-detoxification/201474#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,4,4 students purchased this course,10.0,40.0,no,missing,no,no,missing,missing,missing
210664,Diploma in Adult Nursing Essentials ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/diploma-in-adult-nursing-essentials/210664#/courses/discount?pageno=5&sortby=MostPopular,1 Training,70,70 students purchased this course,12.0,399.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
218307,Cognitive Behavioural Therapy (CBT) Certificate - CPD Accredited,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/cognitive-behavioural-therapy-cbt-certificate-cpd-accredited/218307#/courses/discount?pageno=5&sortby=MostPopular,Be-a.co.uk,109,109 students purchased this course,20.0,299.0,yes,The CPD Certification Service,no,no,missing,14 CPD points / hours,missing
